Vf,theta,F,tip_deflection,max_stress
0.3,40.0,4500.0,0.0011520772931602357,5046641.484750623
0.3,40.0,5000.0,0.001280085881289154,5607379.4275006885
0.3,50.0,500.0,0.00015113210243484492,567519.6921856836
0.3,50.0,1000.0,0.00030226420486968985,1135039.3843713673
0.3,50.0,1500.0,0.0004533963073045357,1702559.076557049
0.3,50.0,2000.0,0.0006045284097393797,2270078.7687427346
0.3,50.0,2500.0,0.0007556605121742267,2837598.4609284187
0.3,50.0,3000.0,0.0009067926146090714,3405118.153114098
0.3,50.0,3500.0,0.001057924717043915,3972637.8452997855
0.3,50.0,4000.0,0.0012090568194787594,4540157.537485469
0.3,50.0,4500.0,0.0013601889219136015,5107677.2296711635
0.3,50.0,5000.0,0.0015113210243484533,5675196.921856837
0.3,60.0,500.0,0.0001635369518247982,553455.1595472927
0.3,60.0,1000.0,0.0003270739036495964,1106910.3190945855
0.3,60.0,1500.0,0.0004906108554743968,1660365.478641877
0.3,60.0,2000.0,0.0006541478072991928,2213820.638189171
0.3,60.0,2500.0,0.0008176847591239946,2767275.797736463
0.3,60.0,3000.0,0.0009812217109487935,3320730.957283754
0.3,60.0,3500.0,0.001144758662773593,3874186.1168310437
0.3,60.0,4000.0,0.0013082956145983855,4427641.276378342
0.3,60.0,4500.0,0.001471832566423194,4981096.435925619
0.3,60.0,5000.0,0.0016353695182479892,5534551.595472926
0.3,70.0,500.0,0.00016664115532129194,525816.7965773067
0.3,70.0,1000.0,0.0003332823106425839,1051633.5931546134
0.3,70.0,1500.0,0.000499923465963875,1577450.3897319192
0.3,70.0,2000.0,0.0006665646212851678,2103267.186309227
0.3,70.0,2500.0,0.0008332057766064596,2629083.982886525
0.3,70.0,3000.0,0.00099984693192775,3154900.7794638383
0.3,70.0,3500.0,0.0011664880872490346,3680717.576041147
0.3,70.0,4000.0,0.0013331292425703355,4206534.372618454
0.3,70.0,4500.0,0.0014997703978916162,4732351.169195755
0.3,70.0,5000.0,0.0016664115532129193,5258167.96577305
0.3,80.0,500.0,0.00016505572960394676,556867.5572764854
0.3,80.0,1000.0,0.0003301114592078935,1113735.1145529707
0.3,80.0,1500.0,0.0004951671888118405,1670602.6718294562
0.3,80.0,2000.0,0.000660222918415787,2227470.2291059415
0.3,80.0,2500.0,0.0008252786480197346,2784337.7863824316
0.3,80.0,3000.0,0.000990334377623681,3341205.3436589125
0.3,80.0,3500.0,0.0011553901072276246,3898072.900935397
0.3,80.0,4000.0,0.001320445836831574,4454940.458211883
0.3,80.0,4500.0,0.0014855015664355245,5011808.015488366
0.3,80.0,5000.0,0.0016505572960394692,5568675.572764863
0.3,90.0,500.0,0.0001636666376935047,559856.2264372971
0.3,90.0,1000.0,0.0003273332753870094,1119712.4528745941
0.3,90.0,1500.0,0.0004909999130805142,1679568.6793118923
0.3,90.0,2000.0,0.0006546665507740188,2239424.9057491883
0.3,90.0,2500.0,0.0008183331884675244,2799281.1321864943
0.3,90.0,3000.0,0.0009819998261610284,3359137.3586237845
0.3,90.0,3500.0,0.0011456664638545338,3918993.5850610835
0.3,90.0,4000.0,0.0013093331015480375,4478849.811498377
0.3,90.0,4500.0,0.0014729997392415326,5038706.0379356695
0.3,90.0,5000.0,0.0016366663769350489,5598562.264372989
0.3444,0.0,500.0,3.5389842035280196e-05,694340.4569915032
0.3444,0.0,1000.0,7.077968407056039e-05,1388680.9139830065
0.3444,0.0,1500.0,0.00010616952610584061,2083021.3709745097
0.3444,0.0,2000.0,0.00014155936814112078,2777361.827966013
0.3444,0.0,2500.0,0.0001769492101764008,3471702.2849575174
0.3444,0.0,3000.0,0.00021233905221168121,4166042.7419490195
0.3444,0.0,3500.0,0.0002477288942469611,4860383.198940521
0.3444,0.0,4000.0,0.00028311873628224156,5554723.655932026
0.3444,0.0,4500.0,0.00031850857831752175,6249064.112923531
0.3444,0.0,5000.0,0.0003538984203528016,6943404.569915035
0.3444,10.0,500.0,4.224287607980818e-05,734218.7777285049
0.3444,10.0,1000.0,8.448575215961636e-05,1468437.5554570097
0.3444,10.0,1500.0,0.00012672862823942448,2202656.3331855116
0.3444,10.0,2000.0,0.00016897150431923272,2936875.1109140194
0.3444,10.0,2500.0,0.00021121438039904052,3671093.88864252
0.3444,10.0,3000.0,0.00025345725647884896,4405312.666371023
0.3444,10.0,3500.0,0.00029570013255865733,5139531.444099531
0.3444,10.0,4000.0,0.00033794300863846543,5873750.221828039
0.3444,10.0,4500.0,0.0003801858847182733,6607968.999556531
0.3444,10.0,5000.0,0.00042242876079808103,7342187.77728504
0.3444,20.0,500.0,6.207275572044617e-05,747099.6386967953
0.3444,20.0,1000.0,0.00012414551144089233,1494199.2773935907
0.3444,20.0,1500.0,0.00018621826716133874,2241298.9160903906
0.3444,20.0,2000.0,0.00024829102288178467,2988398.5547871813
0.3444,20.0,2500.0,0.0003103637786022317,3735498.1934839874
0.3444,20.0,3000.0,0.0003724365343226775,4482597.832180781
0.3444,20.0,3500.0,0.00043450929004312355,5229697.470877577
0.3444,20.0,4000.0,0.0004965820457635693,5976797.109574363
0.3444,20.0,4500.0,0.0005586548014840166,6723896.748271173
0.3444,20.0,5000.0,0.0006207275572044634,7470996.386967975
0.3444,30.0,500.0,9.058184483332783e-05,687806.6604305141
0.3444,30.0,1000.0,0.00018116368966665565,1375613.3208610283
0.3444,30.0,1500.0,0.0002717455344999832,2063419.9812915374
0.3444,30.0,2000.0,0.0003623273793333113,2751226.6417220565
0.3444,30.0,2500.0,0.0004529092241666398,3439033.302152563
0.3444,30.0,3000.0,0.0005434910689999664,4126839.962583075
0.3444,30.0,3500.0,0.0006340729138332941,4814646.623013594
0.3444,30.0,4000.0,0.0007246547586666226,5502453.283444113
0.3444,30.0,4500.0,0.0008152366034999501,6190259.943874614
0.3444,30.0,5000.0,0.0009058184483332796,6878066.604305126
0.3444,40.0,500.0,0.0001196450033127285,561959.3075800865
0.3444,40.0,1000.0,0.000239290006625457,1123918.615160173
0.3444,40.0,1500.0,0.00035893500993818597,1685877.9227402562
0.3444,40.0,2000.0,0.000478580013250914,2247837.230320346
0.3444,40.0,2500.0,0.0005982250165636407,2809796.5379004297
0.3444,40.0,3000.0,0.0007178700198763719,3371755.8454805124
0.3444,40.0,3500.0,0.0008375150231891022,3933715.1530606104
0.3444,40.0,4000.0,0.000957160026501828,4495674.460640692
0.3444,40.0,4500.0,0.0010768050298145544,5057633.76822077
0.3444,40.0,5000.0,0.0011964500331272815,5619593.075800859
0.3444,50.0,500.0,0.00014173354918002484,585002.2379811304
0.3444,50.0,1000.0,0.0002834670983600497,1170004.4759622607
0.3444,50.0,1500.0,0.0004252006475400744,1755006.7139433916
0.3444,50.0,2000.0,0.0005669341967200994,2340008.9519245215
0.3444,50.0,2500.0,0.0007086677459001278,2925011.1899056546
0.3444,50.0,3000.0,0.0008504012950801488,3510013.427886783
0.3444,50.0,3500.0,0.0009921348442601795,4095015.665867918
0.3444,50.0,4000.0,0.0011338683934401987,4680017.903849043
0.3444,50.0,4500.0,0.001275601942620221,5265020.141830176
0.3444,50.0,5000.0,0.0014173354918002555,5850022.379811309
0.3444,60.0,500.0,0.00015364689746026768,572142.3907413445
0.3444,60.0,1000.0,0.00030729379492053536,1144284.781482689
0.3444,60.0,1500.0,0.00046094069238080066,1716427.1722240334
0.3444,60.0,2000.0,0.0006145875898410707,2288569.562965378
0.3444,60.0,2500.0,0.0007682344873013386,2860711.953706725
0.3444,60.0,3000.0,0.0009218813847616013,3432854.344448067
0.3444,60.0,3500.0,0.001075528282221873,4004996.7351894053
0.3444,60.0,4000.0,0.0012291751796821414,4577139.125930756
0.3444,60.0,4500.0,0.001382822077142412,5149281.516672117
0.3444,60.0,5000.0,0.0015364689746026772,5721423.90741345
0.3444,70.0,500.0,0.00015670304894618904,525375.5184639494
0.3444,70.0,1000.0,0.0003134060978923781,1050751.0369278989
0.3444,70.0,1500.0,0.0004701091468385667,1576126.5553918472
0.3444,70.0,2000.0,0.0006268121957847562,2101502.0738557978
0.3444,70.0,2500.0,0.0007835152447309429,2626877.592319748
0.3444,70.0,3000.0,0.0009402182936771334,3152253.1107836943
0.3444,70.0,3500.0,0.0010969213426233202,3677628.629247642
0.3444,70.0,4000.0,0.0012536243915695123,4203004.1477115955
0.3444,70.0,4500.0,0.001410327440515696,4728379.666175538
0.3444,70.0,5000.0,0.0015670304894618858,5253755.184639496
0.3444,80.0,500.0,0.00015525023311339995,557999.468174427
0.3444,80.0,1000.0,0.0003105004662267999,1115998.936348854
0.3444,80.0,1500.0,0.00046575069934020084,1673998.404523284
0.3444,80.0,2000.0,0.0006210009324535998,2231997.872697708
0.3444,80.0,2500.0,0.0007762511655669999,2789997.3408721364
0.3444,80.0,3000.0,0.0009315013986804017,3347996.809046568
0.3444,80.0,3500.0,0.0010867516317938028,3905996.2772209994
0.3444,80.0,4000.0,0.0012420018649071996,4463995.745395416
0.3444,80.0,4500.0,0.0013972520980206067,5021995.213569852
0.3444,80.0,5000.0,0.0015525023311339999,5579994.681744273
0.3444,90.0,500.0,0.00015393252696253528,560843.1022716973
0.3444,90.0,1000.0,0.00030786505392507057,1121686.2045433945
0.3444,90.0,1500.0,0.0004617975808876069,1682529.306815085
0.3444,90.0,2000.0,0.0006157301078501411,2243372.409086789
0.3444,90.0,2500.0,0.0007696626348126781,2804215.5113584828
0.3444,90.0,3000.0,0.0009235951617752138,3365058.61363017
0.3444,90.0,3500.0,0.001077527688737748,3925901.7159018777
0.3444,90.0,4000.0,0.0012314602157002823,4486744.818173578
0.3444,90.0,4500.0,0.001385392742662816,5047587.920445265
0.3444,90.0,5000.0,0.0015393252696253561,5608431.0227169655
0.3889,0.0,500.0,3.202918930694481e-05,697928.4273947842
0.3889,0.0,1000.0,6.405837861388962e-05,1395856.8547895683
0.3889,0.0,1500.0,9.608756792083408e-05,2093785.2821843517
0.3889,0.0,2000.0,0.00012811675722777924,2791713.7095791367
0.3889,0.0,2500.0,0.00016014594653472372,3489642.1369739203
0.3889,0.0,3000.0,0.00019217513584166815,4187570.5643687034
0.3889,0.0,3500.0,0.00022420432514861364,4885498.991763494
0.3889,0.0,4000.0,0.0002562335144555585,5583427.419158273
0.3889,0.0,4500.0,0.0002882627037625025,6281355.846553055
0.3889,0.0,5000.0,0.00032029189306944744,6979284.273947841
0.3889,10.0,500.0,3.847792313606729e-05,739724.1747066822
0.3889,10.0,1000.0,7.695584627213457e-05,1479448.3494133644
0.3889,10.0,1500.0,0.00011543376940820164,2219172.524120044
0.3889,10.0,2000.0,0.00015391169254426915,2958896.698826729
0.3889,10.0,2500.0,0.0001923896156803365,3698620.8735334096
0.3889,10.0,3000.0,0.00023086753881640328,4438345.048240088
0.3889,10.0,3500.0,0.0002693454619524708,5178069.222946775
0.3889,10.0,4000.0,0.0003078233850885383,5917793.397653458
0.3889,10.0,4500.0,0.00034630130822460505,6657517.57236014
0.3889,10.0,5000.0,0.000384779231360673,7397241.747066819
0.3889,20.0,500.0,5.718162990724429e-05,754793.6822741783
0.3889,20.0,1000.0,0.00011436325981448858,1509587.3645483565
0.3889,20.0,1500.0,0.00017154488972173298,2264381.046822533
0.3889,20.0,2000.0,0.00022872651962897717,3019174.729096713
0.3889,20.0,2500.0,0.0002859081495362213,3773968.4113708916
0.3889,20.0,3000.0,0.00034308977944346597,4528762.093645066
0.3889,20.0,3500.0,0.0004002714093507091,5283555.7759192465
0.3889,20.0,4000.0,0.00045745303925795434,6038349.458193426
0.3889,20.0,4500.0,0.0005146346691651984,6793143.140467606
0.3889,20.0,5000.0,0.0005718162990724426,7547936.822741783
0.3889,30.0,500.0,8.411819187733928e-05,694425.4591864916
0.3889,30.0,1000.0,0.00016823638375467855,1388850.918372983
0.3889,30.0,1500.0,0.00025235457563201833,2083276.3775594733
0.3889,30.0,2000.0,0.0003364727675093571,2777701.836745966
0.3889,30.0,2500.0,0.0004205909593866964,3472127.295932452
0.3889,30.0,3000.0,0.0005047091512640367,4166552.7551189465
0.3889,30.0,3500.0,0.0005888273431413772,4860978.214305447
0.3889,30.0,4000.0,0.0006729455350187142,5555403.673491932
0.3889,30.0,4500.0,0.0007570637268960532,6249829.132678413
0.3889,30.0,5000.0,0.0008411819187733929,6944254.591864904
0.3889,40.0,500.0,0.00011160268981866891,562786.9368122787
0.3889,40.0,1000.0,0.00022320537963733782,1125573.8736245574
0.3889,40.0,1500.0,0.00033480806945600765,1688360.8104368318
0.3889,40.0,2000.0,0.00044641075927467563,2251147.747249115
0.3889,40.0,2500.0,0.0005580134490933482,2813934.6840613876
0.3889,40.0,3000.0,0.0006696161389120153,3376721.6208736636
0.3889,40.0,3500.0,0.0007812188287306881,3939508.557685947
0.3889,40.0,4000.0,0.0008928215185493513,4502295.49449823
0.3889,40.0,4500.0,0.0010044242083680243,5065082.431310512
0.3889,40.0,5000.0,0.0011160268981866965,5627869.368122775
0.3889,50.0,500.0,0.00013251237134094017,597956.2761564591
0.3889,50.0,1000.0,0.00026502474268188034,1195912.5523129182
0.3889,50.0,1500.0,0.0003975371140228209,1793868.8284693775
0.3889,50.0,2000.0,0.0005300494853637607,2391825.1046258365
0.3889,50.0,2500.0,0.0006625618567047029,2989781.3807822973
0.3889,50.0,3000.0,0.0007950742280456418,3587737.656938755
0.3889,50.0,3500.0,0.000927586599386581,4185693.933095203
0.3889,50.0,4000.0,0.0010600989707275214,4783650.209251673
0.3889,50.0,4500.0,0.0011926113420684685,5381606.485408135
0.3889,50.0,5000.0,0.0013251237134094059,5979562.761564595
0.3889,60.0,500.0,0.00014383365621396108,586034.2758878652
0.3889,60.0,1000.0,0.00028766731242792215,1172068.5517757304
0.3889,60.0,1500.0,0.0004315009686418855,1758102.8276635942
0.3889,60.0,2000.0,0.0005753346248558443,2344137.103551461
0.3889,60.0,2500.0,0.0007191682810698077,2930171.3794393213
0.3889,60.0,3000.0,0.000863001937283771,3516205.6553271883
0.3889,60.0,3500.0,0.0010068355934977338,4102239.9312150534
0.3889,60.0,4000.0,0.0011506692497116886,4688274.207102922
0.3889,60.0,4500.0,0.001294502905925661,5274308.482990786
0.3889,60.0,5000.0,0.0014383365621396154,5860342.758878643
0.3889,70.0,500.0,0.00014678918408662724,525213.3889865526
0.3889,70.0,1000.0,0.0002935783681732545,1050426.7779731052
0.3889,70.0,1500.0,0.0004403675522598851,1575640.1669596566
0.3889,70.0,2000.0,0.000587156736346509,2100853.5559462104
0.3889,70.0,2500.0,0.0007339459204331373,2626066.9449327607
0.3889,70.0,3000.0,0.0008807351045197702,3151280.3339193133
0.3889,70.0,3500.0,0.0010275242886063998,3676493.7229058705
0.3889,70.0,4000.0,0.001174313472693018,4201707.111892421
0.3889,70.0,4500.0,0.0013211026567796467,4726920.500878971
0.3889,70.0,5000.0,0.0014678918408662746,5252133.889865521
0.3889,80.0,500.0,0.0001454559712962756,559004.3632773266
0.3889,80.0,1000.0,0.0002909119425925512,1118008.7265546531
0.3889,80.0,1500.0,0.00043636791388882633,1677013.0898319806
0.3889,80.0,2000.0,0.0005818238851851024,2236017.4531093063
0.3889,80.0,2500.0,0.0007272798564813781,2795021.816386632
0.3889,80.0,3000.0,0.0008727358277776527,3354026.1796639613
0.3889,80.0,3500.0,0.001018191799073939,3913030.5429412886
0.3889,80.0,4000.0,0.0011636477703702048,4472034.906218613
0.3889,80.0,4500.0,0.0013091037416664835,5031039.269495948
0.3889,80.0,5000.0,0.0014545597129627561,5590043.632773264
0.3889,90.0,500.0,0.00014421434477644767,561709.1963493773
0.3889,90.0,1000.0,0.00028842868955289533,1123418.3926987546
0.3889,90.0,1500.0,0.0004326430343293444,1685127.5890481335
0.3889,90.0,2000.0,0.0005768573791057907,2246836.785397509
0.3889,90.0,2500.0,0.0007210717238822394,2808545.981746887
0.3889,90.0,3000.0,0.0008652860686586888,3370255.178096267
0.3889,90.0,3500.0,0.0010095004134351273,3931964.374445643
0.3889,90.0,4000.0,0.0011537147582115813,4493673.570795018
0.3889,90.0,4500.0,0.0012979291029880326,5055382.767144399
0.3889,90.0,5000.0,0.0014421434477644788,5617091.963493774
0.4333,0.0,500.0,2.9218468584435245e-05,700280.4270588652
0.4333,0.0,1000.0,5.843693716887049e-05,1400560.8541177304
0.4333,0.0,1500.0,8.765540575330585e-05,2100841.281176594
0.4333,0.0,2000.0,0.00011687387433774098,2801121.708235461
0.4333,0.0,2500.0,0.0001460923429221765,3501402.135294327
0.4333,0.0,3000.0,0.0001753108115066117,4201682.562353188
0.4333,0.0,3500.0,0.00020452928009104723,4901962.9894120535
0.4333,0.0,4000.0,0.00023374774867548196,5602243.416470922
0.4333,0.0,4500.0,0.00026296621725991747,6302523.843529788
0.4333,0.0,5000.0,0.000292184685844353,7002804.270588654
0.4333,10.0,500.0,3.5249198400522235e-05,743305.9916712272
0.4333,10.0,1000.0,7.049839680104447e-05,1486611.9833424543
0.4333,10.0,1500.0,0.00010574759520156695,2229917.9750136817
0.4333,10.0,2000.0,0.00014099679360208894,2973223.9666849086
0.4333,10.0,2500.0,0.0001762459920026113,3716529.958356137
0.4333,10.0,3000.0,0.0002114951904031339,4459835.950027363
0.4333,10.0,3500.0,0.000246744388803657,5203141.941698592
0.4333,10.0,4000.0,0.0002819935872041779,5946447.933369817
0.4333,10.0,4500.0,0.00031724278560470073,6689753.925041044
0.4333,10.0,5000.0,0.0003524919840052226,7433059.916712274
0.4333,20.0,500.0,5.276680238683443e-05,759798.9576487328
0.4333,20.0,1000.0,0.00010553360477366886,1519597.9152974656
0.4333,20.0,1500.0,0.00015830040716050323,2279396.8729461995
0.4333,20.0,2000.0,0.0002110672095473377,3039195.8305949313
0.4333,20.0,2500.0,0.0002638340119341722,3798994.788243667
0.4333,20.0,3000.0,0.00031660081432100646,4558793.745892399
0.4333,20.0,3500.0,0.0003693676167078406,5318592.703541125
0.4333,20.0,4000.0,0.0004221344190946754,6078391.6611898625
0.4333,20.0,4500.0,0.0004749012214815106,6838190.6188386055
0.4333,20.0,5000.0,0.0005276680238683444,7597989.576487334
0.4333,30.0,500.0,7.802240040274296e-05,698698.955103375
0.4333,30.0,1000.0,0.00015604480080548593,1397397.91020675
0.4333,30.0,1500.0,0.00023406720120822878,2096096.8653101271
0.4333,30.0,2000.0,0.00031208960161097186,2794795.8204135
0.4333,30.0,2500.0,0.0003901120020137151,3493494.775516885
0.4333,30.0,3000.0,0.00046813440241645757,4192193.7306202543
0.4333,30.0,3500.0,0.0005461568028192011,4890892.68572363
0.4333,30.0,4000.0,0.0006241792032219437,5589591.640827
0.4333,30.0,4500.0,0.0007022016036246866,6288290.595930384
0.4333,30.0,5000.0,0.0007802240040274302,6986989.55103377
0.4333,40.0,500.0,0.00010380564725932329,563216.1426281978
0.4333,40.0,1000.0,0.00020761129451864657,1126432.2852563956
0.4333,40.0,1500.0,0.0003114169417779708,1689648.4278845936
0.4333,40.0,2000.0,0.00041522258903729315,2252864.570512791
0.4333,40.0,2500.0,0.0005190282362966177,2816080.713140994
0.4333,40.0,3000.0,0.0006228338835559416,3379296.855769187
0.4333,40.0,3500.0,0.0007266395308152638,3942512.9983973806
0.4333,40.0,4000.0,0.0008304451780745863,4505729.141025582
0.4333,40.0,4500.0,0.0009342508253339125,5068945.2836537855
0.4333,40.0,5000.0,0.0010380564725932355,5632161.426281988
0.4333,50.0,500.0,0.00012343331240282905,606608.9963032249
0.4333,50.0,1000.0,0.0002468666248056581,1213217.9926064499
0.4333,50.0,1500.0,0.00037029993720848664,1819826.988909671
0.4333,50.0,2000.0,0.0004937332496113162,2426435.9852128997
0.4333,50.0,2500.0,0.0006171665620141447,3033044.9815161247
0.4333,50.0,3000.0,0.0007405998744169733,3639653.977819342
0.4333,50.0,3500.0,0.0008640331868198065,4246262.97412258
0.4333,50.0,4000.0,0.0009874664992226324,4852871.9704257995
0.4333,50.0,4500.0,0.0011108998116254674,5459480.966729018
0.4333,50.0,5000.0,0.0012343331240282894,6066089.963032249
0.4333,60.0,500.0,0.00013408718872838163,595282.2778975334
0.4333,60.0,1000.0,0.00026817437745676326,1190564.5557950668
0.4333,60.0,1500.0,0.00040226156618514716,1785846.833692602
0.4333,60.0,2000.0,0.0005363487549135265,2381129.1115901335
0.4333,60.0,2500.0,0.0006704359436419116,2976411.3894876693
0.4333,60.0,3000.0,0.0008045231323702943,3571693.667385204
0.4333,60.0,3500.0,0.0009386103210986751,4166975.9452827335
0.4333,60.0,4000.0,0.001072697509827053,4762258.223180267
0.4333,60.0,4500.0,0.0012067846985554455,5357540.501077796
0.4333,60.0,5000.0,0.0013408718872838232,5952822.778975339
0.4333,70.0,500.0,0.00013689950927298357,525279.5394558418
0.4333,70.0,1000.0,0.00027379901854596714,1050559.0789116835
0.4333,70.0,1500.0,0.0004106985278189562,1575838.6183675257
0.4333,70.0,2000.0,0.0005475980370919343,2101118.157823367
0.4333,70.0,2500.0,0.0006844975463649234,2626397.6972792065
0.4333,70.0,3000.0,0.0008213970556379124,3151677.2367350515
0.4333,70.0,3500.0,0.000958296564910893,3676956.776190885
0.4333,70.0,4000.0,0.0010951960741838686,4202236.315646734
0.4333,70.0,4500.0,0.0012320955834568721,4727515.855102579
0.4333,70.0,5000.0,0.0013689950927298468,5252795.394558413
0.4333,80.0,500.0,0.00013567322055631085,559862.0274974256
0.4333,80.0,1000.0,0.0002713464411126217,1119724.0549948511
0.4333,80.0,1500.0,0.0004070196616689346,1679586.0824922754
0.4333,80.0,2000.0,0.0005426928822252434,2239448.1099897022
0.4333,80.0,2500.0,0.000678366102781556,2799310.13748712
0.4333,80.0,3000.0,0.0008140393233378692,3359172.164984551
0.4333,80.0,3500.0,0.000949712543894178,3919034.1924819783
0.4333,80.0,4000.0,0.0010853857644504868,4478896.2199794045
0.4333,80.0,4500.0,0.0012210589850068084,5038758.247476831
0.4333,80.0,5000.0,0.001356732205563112,5598620.27497424
0.4333,90.0,500.0,0.00013451067576887704,562446.305505547
0.4333,90.0,1000.0,0.0002690213515377541,1124892.611011094
0.4333,90.0,1500.0,0.0004035320273066331,1687338.9165166363
0.4333,90.0,2000.0,0.0005380427030755082,2249785.222022188
0.4333,90.0,2500.0,0.0006725533788443916,2812231.527527737
0.4333,90.0,3000.0,0.0008070640546132662,3374677.8330332725
0.4333,90.0,3500.0,0.000941574730382143,3937124.1385388155
0.4333,90.0,4000.0,0.0010760854061510163,4499570.444044376
0.4333,90.0,4500.0,0.0012105960819198873,5062016.749549917
0.4333,90.0,5000.0,0.0013451067576887832,5624463.055055474
0.4778,0.0,500.0,2.6820666252326062e-05,701488.1026680445
0.4778,0.0,1000.0,5.3641332504652125e-05,1402976.205336089
0.4778,0.0,1500.0,8.046199875697807e-05,2104464.308004133
0.4778,0.0,2000.0,0.00010728266500930425,2805952.410672178
0.4778,0.0,2500.0,0.00013410333126163005,3507440.5133402217
0.4778,0.0,3000.0,0.00016092399751395614,4208928.616008266
0.4778,0.0,3500.0,0.00018774466376628212,4910416.718676314
0.4778,0.0,4000.0,0.0002145653300186085,5611904.821344356
0.4778,0.0,4500.0,0.0002413859962709346,6313392.9240124
0.4778,0.0,5000.0,0.0002682066625232601,7014881.026680443
0.4778,10.0,500.0,3.2424032669401486e-05,745074.844643318
0.4778,10.0,1000.0,6.484806533880297e-05,1490149.689286636
0.4778,10.0,1500.0,9.727209800820451e-05,2235224.5339299515
0.4778,10.0,2000.0,0.00012969613067760594,2980299.378573272
0.4778,10.0,2500.0,0.00016212016334700742,3725374.2232165886
0.4778,10.0,3000.0,0.00019454419601640902,4470449.067859903
0.4778,10.0,3500.0,0.0002269682286858102,5215523.912503225
0.4778,10.0,4000.0,0.0002593922613552119,5960598.757146544
0.4778,10.0,4500.0,0.0002918162940246134,6705673.60178986
0.4778,10.0,5000.0,0.00032424032669401483,7450748.446433177
0.4778,20.0,500.0,4.87122639281703e-05,762208.5643546307
0.4778,20.0,1000.0,9.74245278563406e-05,1524417.1287092613
0.4778,20.0,1500.0,0.0001461367917845108,2286625.693063893
0.4778,20.0,2000.0,0.0001948490557126812,3048834.2574185226
0.4778,20.0,2500.0,0.00024356131964085133,3811042.8217731547
0.4778,20.0,3000.0,0.0002922735835690216,4573251.386127786
0.4778,20.0,3500.0,0.0003409858474971921,5335459.950482416
0.4778,20.0,4000.0,0.0003896981114253624,6097668.514837045
0.4778,20.0,4500.0,0.0004384103753535314,6859877.079191676
0.4778,20.0,5000.0,0.00048712263928170265,7622085.643546309
0.4778,30.0,500.0,7.220742502423477e-05,700666.2682913424
0.4778,30.0,1000.0,0.00014441485004846954,1401332.5365826848
0.4778,30.0,1500.0,0.00021662227507270368,2101998.804874026
0.4778,30.0,2000.0,0.0002888297000969391,2802665.0731653697
0.4778,30.0,2500.0,0.00036103712512117344,3503331.34145671
